centers_mod_1	centers_mod_2	radii_mod
-22.8664554307245	74.4182358030733	1
-33.8707356800579	-56.5219504368627	1
10.4992327364564	-81.2662956492667	1
-39.7802102538865	28.844123942548	1
87.0195511793931	-33.4406674631202	1
-13.4963766632141	-34.7655860380479	1
-2.02894020658601	44.6256114879489	1
-47.7126904301876	47.9933102724211	1
40.1652096108424	-87.9149373384311	1
41.4556250470563	3.07480201336723	1
-11.6622309380697	-52.3805425011191	1
59.5312658881805	61.8527942522001	1
97.8034274223389	-97.1586774613576	1
8.47961820076087	-38.3236962979376	1
96.2669594673695	10.9954139554417	1
25.5622394047014	52.8888983268583	1
79.7019932509507	89.4067440349	1
-33.1228561462191	48.0382382384061	1
72.4010314933759	63.7376962801787	1
18.1812408365507	52.0697728557996	1
-99.3222545019939	75.0647680346737	1
-83.4858420551015	49.1618955912432	1
-96.1980205780101	-77.5732741722967	1
49.223131596852	-68.8762136382638	1
17.0684143116222	-3.04336378890335	1
-54.0809539676855	8.92967187862821	1
-97.2656107539621	-14.4094703959334	1
-51.956986739691	-17.586350072109	1
64.8301081532648	-56.1414423344722	1
-20.8517044493681	73.2738882468348	1
-36.2342131950782	-94.9087798361427	1
-34.8883768381003	-90.6144927968333	1
-24.3616407645094	85.193357118665	1
-79.9419775786182	-37.077231756588	1
-84.4623013589854	27.494418305559	1
90.841190991258	35.4270938278287	1
45.6793426018728	-38.9899439607337	1
-57.2771703117999	57.158165653356	1
-62.502148271623	66.8364904808625	1
78.7601844251102	-26.8704080512391	1
-88.3778862572527	65.9376470040438	1
50.0090720041902	99.90775601737	1
-61.6426924362715	-48.9420209423221	1
50.279999750361	64.2058428006364	1
94.5591685830909	-33.3887262658444	1
46.8739648713046	98.9294004272745	1
98.7333666227467	-38.7879664576216	1
66.0269935445249	91.3592238328522	1
83.3329554880729	85.3425563595858	1
35.7414960181216	81.5560307034825	1
40.032845499566	-98.6856661854684	1
-76.7756510069078	75.2743485621454	1
-91.8729477783027	-8.26422593609455	1
-16.655575608337	10.6631900444414	1
14.2105653868985	-0.360143866104607	1
43.0979040385681	10.1551190538877	1
-36.4770465759638	-33.8646988464534	1
-32.2128873718091	-84.9343728701501	1
31.6898515987659	0.36829043684132	1
-58.1146531896752	13.9161414067356	1
24.4450394413974	-92.0006228661491	1
88.2219404773179	33.2348198422202	1
-54.498416255807	14.2497836085335	1
-22.837286582801	-48.4757701218559	1
-98.5441734027644	-62.2831899009766	1
42.7788708002333	12.7406728922806	1
-74.4609239889184	19.953162628523	1
-71.9065618925308	56.9570861691508	1
-92.7973106276303	-54.070771920979	1
-19.6268287158698	-82.1698895190693	1
78.0214055707238	29.4253185535169	1
46.8338782375195	91.1501833466195	1
-2.6784120033857	16.5680640495863	1
-88.8739022008671	-2.33047122468002	1
-11.8415074682942	2.74333162476556	1
-9.24581548392868	-3.226776687305	1
81.461243205948	-12.3869373208195	1
-12.4250854251534	87.0977341763925	1
-74.8860406949801	90.5126736803091	1
-35.988316843251	96.836261093192	1
21.3599645258945	48.7379961979274	1
-15.8607091862749	-32.8803223746721	1
21.7691541232858	-73.5767661404767	1
-56.5255889666932	1.87302097050595	1
49.5129273398333	-60.9823684618219	1
92.2633568602545	-74.9392991606928	1
-49.3002383644527	12.4068325545466	1
-57.5603668138679	59.8334979666943	1
-98.2470720862301	-99.7903556989103	1
-22.7141653995921	-41.5105717032793	1
-95.9402399869506	24.3690887974908	1
-20.7623238656248	-6.02331082815843	1
-4.35866998039106	-70.5114781692228	1
-82.6346536752935	39.7560627602678	1
47.5732011785151	84.5037914320149	1
29.6623360126443	-45.7255908614868	1
-16.5124176045391	62.0128111970068	1
65.9235467362816	-11.21335386608	1
97.8969371693441	82.0289660980252	1
-2.92092394752342	-17.1782894254667	1
-13.5126991607945	5.69823304385903	1
-0.393368689774533	-23.7960065388542	1
42.9225415798071	34.0650905633561	1
-40.5446066118793	15.0218125693123	1
68.8110098238891	21.4588363750269	1
80.3155742282038	46.1529821812475	1
42.5335883021954	-71.0347543301455	1
-99.3464949132922	-2.87751864740264	1
84.3237005663277	-38.1121560100352	1
-59.8428042064712	-62.460290281972	1
35.8583304288921	22.1553605841924	1
-74.2369980741136	81.8222079992827	1
60.9750508203935	87.8456116164017	1
-63.1607801000896	15.1609010184047	1
-69.7311114551974	-86.4529779017252	1
-44.5693079442212	54.991860757215	1
46.3812117928455	-34.306495074585	1
-95.3027187580307	52.9140962119804	1
15.9922655720205	49.4566110519681	1
70.2901825548494	14.8775069954247	1
99.2578575330885	-99.0605536279981	1
13.1398185892384	-97.1540169992819	1
13.1910871378065	-45.3972370136759	1
-4.45018093958167	-19.6170231878156	1
-39.0313715794399	69.7796434804708	1
-76.4488831117723	67.6497530886406	1
-46.7858983293783	-88.9833139128929	1
89.0296972179801	-74.1756154457565	1
-94.7638843817035	5.47973699313451	1
67.4707305493557	-93.2175870259066	1
-69.6280411069282	8.07027316139688	1
83.9108600566441	91.2411797609707	1
-58.4468359468629	-90.4097417719514	1
-41.0819858353601	-0.87248778168312	1
-64.8452230158918	94.4242294945004	1
40.525884467311	11.1819989664697	1
0.134055775689788	-64.6532588448438	1
63.2779495844306	-8.12836311858878	1
5.89640717409303	-37.0463972678705	1
-25.7700092829487	96.6139361095455	1
66.726778830463	-46.8265752077879	1
20.5431829867325	-99.4621822681517	1
-26.4391186491969	-42.2523494983623	1
63.3545616113595	60.7127584723269	1
-54.6795309281013	-80.1777893042551	1
69.0832027803172	-63.5372395877957	1
11.1658127295358	33.8155324588112	1
-48.6858587343607	35.1565025666785	1
1.16683409155615	35.7984881898832	1
25.2774457845565	6.77798728031685	1
1.05331399323379	5.48096619172927	1
44.897195258568	-88.350302721446	1
45.8440225333718	13.1971739759308	1
29.2828160709771	77.576437397568	1
53.1521258703358	-30.3831820991221	1
-43.0839361581942	51.8339293820541	1
-6.1432322943075	-51.4289499745244	1
-49.9907129205571	-10.1387351509344	1
-15.843460308035	89.4171020732078	1
37.0512730970224	12.9160398564067	1
-29.0035873726671	-98.1976864736626	1
58.8418247384718	50.770424987417	1
-97.6444797716959	-30.1011915807828	1
-98.896720587121	-65.0125756062394	1
94.6289399548903	-57.5477370030662	1
-27.9546723565447	10.476220316833	1
-36.7284853852192	-80.1086369356098	1
66.9990239256042	-39.9108354601861	1
-35.4310141497927	-43.4538213901647	1
-48.9815578786815	-5.63460013047137	1
57.1874629942323	7.6302177094056	1
50.7609706697317	-32.4983977410986	1
-89.0336840162332	-73.6217201826815	1
25.4469976297949	86.9675523341659	1
98.2807702434953	70.0005400749376	1
56.8219674651498	25.8630791793462	1
-70.5299436768911	-88.5829159441543	1
-73.4182691822976	-74.5576069004258	1
28.9345597490098	-78.0052757360261	1
-90.4219158461632	-67.909541095075	1
93.190078085724	53.085188940919	1
-19.0948811987762	15.8891324685647	1
-39.253722311182	-84.8453942421889	1
-23.1752121047531	48.181260734621	1
16.9956692187315	68.0685163681117	1
46.9910515956815	42.7145881127115	1
28.9203204389204	54.2505101281676	1
-33.7854746544441	-61.4040679876541	1
68.9229931106806	26.8534622098349	1
39.6847654435811	-7.21720122966143	1
-23.3505900574209	13.153193670103	1
-66.5147637911426	50.3705058184426	1
-58.3447006419674	-97.7431698145082	1
-67.4960304658862	-90.5410165189876	1
36.3277645545692	97.9136743461564	1
86.8698182566187	-99.5315759810931	1
-42.4851486901123	-39.6351629874956	1
-9.70803068635055	-58.542780333204	1
70.6323347768509	-40.2341260767597	1
70.7753082879613	35.5192058918371	1
-31.4377384480815	38.6922451904098	1
-17.0200711311084	79.4723125656189	1
32.9317596904629	-89.9660883439807	1
34.2332605571053	-12.0441886833815	1
3.71303213384053	-51.5301228685877	1
24.5272767026859	77.5607981785375	1
9.63992189819038	43.6114886208429	1
11.9820598792636	88.3095312423003	1
-20.8154583776395	-88.8494307932556	1
73.1853035067428	-53.4791943461447	1
25.9546044823291	-99.5185076523485	1
-34.1628636089317	7.15701806397087	1
64.9240949966609	-50.292964489564	1
-41.704126235057	-59.2728523582386	1
46.2525323928642	-6.70460277846368	1
-0.925744127120126	67.3667371708842	1
-79.7035173569989	25.0460227744516	1
-79.0146093672311	88.2962397449508	1
58.968409524029	56.3296315731346	1
-60.7304407009855	-98.5463133971291	1
-10.9008188956209	-44.6669295122362	1
-77.9095524483802	45.0451622054297	1
53.2202955107307	-74.1178888850482	1
-83.3853128406846	67.0296170836217	1
34.826560941928	-65.8609160060442	1
-23.003090162685	-51.3919747209818	1
19.6579231543798	-7.65755540827354	1
-33.1137071624235	41.3033107947048	1
-64.5218510722824	56.7886879626429	1
-20.8144378824271	7.12543312371774	1
-1.56715941968022	-57.2266194394953	1
85.8617028404362	-80.9863851528749	1
69.900341310167	91.5545140685969	1
30.5548791573543	10.5805640634444	1
-83.7512927555991	-36.0224174140461	1
29.4333858899067	-19.076546223924	1
-31.5079756862345	97.7742181242987	1
23.7322496542647	-19.3591086698721	1
99.2038726320636	-27.7601194204204	1
4.17837351685708	41.9430707359013	1
-62.9639438731045	-55.9336047843894	1
77.4708371018238	-2.00091902045514	1
27.1216456881636	-74.2639194189556	1
16.7383114692931	-78.704375232038	1
67.6646036223696	-60.6979263081879	1
47.0422100486137	64.597349113983	1
-17.2645937731365	-59.3384060208873	1
-68.6401346120113	0.685046261207489	1
-60.8676559676516	25.5107637976254	1
-84.5486523814489	-40.4289410862333	1
24.3236370831411	24.3642057592852	1
91.101125376126	99.8094342370694	1
-93.1004566561658	-62.7448608672128	1
-94.0838632798998	-15.1889631121973	1
81.9454273421345	-89.8024707987823	1
-60.5013249011206	-23.2913472257706	1
67.6542581152469	-13.2761976012969	1
-66.9331859145136	-28.7712674563988	1
93.1664809556199	-12.2559597136944	1
16.2459169548839	94.0163673273863	1
46.3846594510591	76.0488354357686	1
-67.6303457796058	70.0422351334856	1
10.7585169261265	-44.677151186446	1
95.8443577173059	45.5735099271666	1
48.0560518436144	-36.0682098317145	1
-22.2504499768117	69.4405556046518	1
28.3989802384375	71.4850848936771	1
-93.9521388541844	62.1096798821288	1
-50.240907615098	-50.4047300448529	1
5.84935465188859	68.3116808874205	1
18.9578924131849	-4.3358100108003	1
37.4286487409929	-58.920675382991	1
-1.73565961935654	38.6283504601485	1
96.995533837358	-56.0486078706024	1
-76.6488918282313	-73.9743417591798	1
-38.325175197207	-65.101459528297	1
86.1976115453056	62.8575067026678	1
61.6328048683758	-16.3808256783305	1
35.301734156513	99.9418018326399	1
-13.8661216083716	98.098103371281	1
1.38676972828991	48.2642893502088	1
-0.230842925473397	13.8905764546216	1
-60.9384433318965	19.4329849258217	1
7.17016523644487	-6.80823001998101	1
49.9190002375839	97.4464507899706	1
49.3796190277369	-65.9939930619903	1
53.2497640749081	16.3409142064782	1
61.6809900398811	-62.6314390633136	1
96.3163619362838	-52.4591019012342	1
75.2737282184051	-99.8585220563322	1
97.1522923028851	-90.5732865617271	1
-23.7230252932412	10.2080293704515	1
-48.7882994972865	-91.3484672567128	1
67.4800666032831	88.1215166601157	1
-1.3630919232198	-8.25584363383342	1
78.8340206992507	2.64728299807385	1
-33.3370321391023	50.5994448353007	1
74.6704760595316	48.4541516319072	1
85.10320360136	-52.6284761614928	1
46.0655736995069	-47.3388160550655	1
55.9135841903271	-59.844244816915	1
27.6822817876315	-83.6340832438447	1
-36.9790274606054	29.6687543145679	1
-35.627605851741	15.1811556016058	1
-32.1364226922814	-6.48684067015375	1
-91.3956010556437	62.5570255263432	1
-99.7011824866133	86.6093306408008	1
45.2049763808329	-9.95276457787749	1
29.6397831893966	-50.689653519399	1
-63.7840488842659	-95.3575184631496	1
64.953435319194	9.50483733959324	1
-30.5289751955245	-47.1942714843378	1
17.1554091091012	60.2001895855664	1
-19.7037843319604	-85.4333950041373	1
-17.0227212918056	18.1845876665027	1
-71.2808763347602	-65.6638176484355	1
-5.63081598224662	-44.5604838871209	1
37.3388145587712	-10.5611951051437	1
-28.1328868926703	-91.9363983049206	1
-85.0767390783033	-93.7109089665183	1
45.7008381508895	-81.2663248869469	1
-44.0929302678652	88.4286086109245	1
-53.2611994302769	-48.0763572942709	1
-31.158356332243	-96.8125238208924	1
44.2425304054555	-99.228878261769	1
44.1718852242832	43.6378657823804	1
-14.3822721340151	-46.8172167309282	1
12.9624745702592	40.1785358504442	1
-19.0328042972206	12.4854843260329	1
-83.8840298126095	70.7092168227809	1
-7.03985967503942	-59.0401092262594	1
8.6062734625016	-1.343334523739	1
50.2404633268196	68.2076171387218	1
87.9824303200595	-69.7706175729315	1
16.7338509219735	55.1996945100929	1
29.1187445862928	-39.1416510993215	1
33.9947888028526	-76.3139500657217	1
85.0222802327763	-27.7651516054723	1
74.8995594610498	34.8005995808206	1
-64.9159731316797	87.0698960393011	1
-39.1978853048884	2.92394161599894	1
-48.1826315314542	-69.8312599754266	1
-72.2927347996372	51.5621574959669	1
-71.6311083373988	-84.6561147122893	1
6.15980827911702	65.5525152586866	1
71.4973930877406	80.3808918150078	1
14.0261178439223	18.5901410532086	1
-85.685086154364	73.3754246879652	1
-23.2710757193595	94.9109262007075	1
-68.3739052318557	-83.7622786721019	1
83.6510569743513	-54.7493621313751	1
-50.008587851683	37.0131616587229	1
19.0794594073669	3.43163295142207	1
49.174522919492	-38.671148880967	1
14.2870629652412	-25.2889274465413	1
-94.2508429385873	47.2237564856376	1
-50.4767918170106	-89.599642860138	1
-25.3090132300476	-37.9344187170555	1
80.7568433705175	54.8413962436429	1
-62.0311576085574	93.6341548331623	1
12.474036813539	16.8039205459863	1
-33.768499841614	-32.1101981103027	1
-38.5008284581185	11.5405681880191	1
-92.2474764314011	83.5741872668809	1
-43.7345700503708	-33.7239206622834	1
66.4542904453582	-53.2494899318235	1
-99.5324835219061	26.036998831807	1
23.0625814446569	-53.5323361566543	1
-17.1868520021459	-84.8223273427011	1
84.2909195861365	15.2117784743213	1
-79.2781516959204	9.00463350466778	1
-96.3686343677346	65.829732154905	1
16.2363214220643	20.1330702909308	1
-69.7972657687066	79.4398798284868	1
-31.7080061516072	58.0338035351871	1
66.9553475858023	99.5448006571849	1
-48.1759023376512	53.0626187653407	1
1.64319971216788	7.93749093154888	1
94.6482174379939	-5.61040435219782	1
-22.6788808658274	-37.5769978241639	1
79.5605765457864	72.875340754952	1
-8.09941271327222	32.1528713385915	1
-14.8531416505719	73.3849748073615	1
62.1983537481762	65.679386920183	1
1.65706049245371	77.5718769716131	1
6.77731681066913	1.8347701372099	1
62.3553261718038	-66.6698928284199	1
46.103963444657	96.5517508056463	1
41.7724088550964	-61.6432214033839	1
13.2292248464081	24.8665344327566	1
-76.5202653937079	42.8613075923392	1
0.750702402510072	91.4048355149573	1
29.7896042730289	-12.186276024891	1
-54.3382401805128	95.2347183429402	1
26.5764803551184	-29.5462259736293	1
53.3963132581003	66.0461880205715	1
3.06047952184885	18.9682496155162	1
-11.6191648724487	8.09088865533521	1
-60.4600001649506	-16.4829054422673	1
-4.28140854346746	-41.3614399017153	1
77.7786567792017	-98.7786334339674	1
12.67605987187	-64.7051094597069	1
58.6312225875815	28.4649472085957	1
-95.7643757142634	85.8503111748802	1
41.1990798056015	-73.5424459459869	1
-83.3294752260205	-26.5042259417452	1
73.387267744531	46.5830496445882	1
-84.3576482233595	-17.5060519421774	1
-58.801797238784	40.4368631938222	1
95.4310342867203	69.6400552092115	1
8.15181393219389	-87.6754683336254	1
32.9292882045323	32.6885796393837	1
34.615247199864	64.5889108474539	1
21.0443610661324	-85.7852331221043	1
-43.0254983544429	-9.31928898331364	1
0.143655212063678	29.720316228964	1
-88.5451119103855	-92.7638655977683	1
-36.3223886275434	-57.1344926115366	1
-7.83904116768758	-42.7809869092247	1
-17.5591779729103	-99.1981093919049	1
89.4243654457555	-12.750918693621	1
89.5780361096533	-23.1042229349271	1
-25.9632110517682	-47.4117120103433	1
-86.3707554887077	85.8915701295181	1
95.3640835908693	65.9057267220707	1
32.1963087035643	-29.8379733461847	1
-64.413429697123	-49.1419774195885	1
-12.5946882490033	-68.0816101939741	1
26.1171984917915	12.0110819604301	1
83.4997423763242	-80.3064299928784	1
81.5204491782134	-39.9468640980096	1
-42.4981891783662	85.790724207144	1
-32.8894577620246	-17.8283058924365	1
-44.3991902517793	77.6630815380258	1
45.4394261436203	69.387214743396	1
-74.8887700987899	-99.9000204666279	1
-96.103638613366	88.8734540601708	1
91.1798659977207	-43.5998821742789	1
68.4766388640363	-58.3787099678607	1
-52.3357866037481	-45.051640183835	1
-95.3404670890638	-53.882006937675	1
53.6792891772351	-41.2287989930087	1
-33.8752790490322	0.929764798559447	1
51.8090373076309	-92.1944834295866	1
79.9004444078902	0.16311525022428	1
-0.916188104585174	11.1877223933521	1
-8.07478964280052	-45.7437613550608	1
-90.1969313198218	-5.43243589181175	1
57.897121771168	-36.8783658416881	1
5.45657546686348	-98.4407328251816	1
-6.66460681044809	83.5618375936601	1
-48.5280876605705	-63.0558940187856	1
27.4304257529013	-90.3741416950763	1
63.9806924421279	-63.3616327635911	1
29.8425353353822	-86.2739600724962	1
-27.0943661722626	-35.0661918311411	1
-86.2972441070837	-0.851176797069982	1
75.8057520969003	26.6017910385905	1
-57.5012107786959	50.2722024631228	1
-51.2483062579076	-69.6120479180743	1
-35.3055734794157	-74.0719652059908	1
-31.9684082263718	7.91038822875723	1
31.3343310671449	-47.5478309997535	1
-21.7532776841534	88.4978105206892	1
12.4214291442995	-73.952062866247	1
-87.0932099639853	89.6023577819348	1
54.4735139403712	14.0418009548852	1
75.7537390219285	88.7952652536513	1
-38.5540964415187	-0.0139636767582942	1
-11.432899867292	-16.7513961328378	1
-1.04325376785405	47.0972662355766	1
7.22378190211761	89.8792962746321	1
1.86533112070755	84.8284771194169	1
-93.1886565909674	54.2572611451979	1
-60.9189834693111	-96.0979569414541	1
47.2400449515486	-0.110309416622016	1
-85.1483510703571	-71.9277787201133	1
-79.3047874982776	-2.194776859005	1
-48.0738189490054	91.6091431255633	1
-21.4636353926144	53.3906914833029	1
28.9885787944607	-80.8787004629844	1
-74.925814782373	63.7088698915765	1
-50.8078814632073	-19.8294765749047	1
-14.1982718411566	64.5948750478892	1
-5.55798655965827	-33.5761960574571	1
36.3368925237899	-2.78566673613182	1
-62.1876546457228	-46.5172569184383	1
72.8231206588306	7.67819522864548	1
78.5344922500802	35.3183651068861	1
-9.18349722917367	-13.5828928341557	1
22.2662280903427	-39.8093131109732	1
1.16461697190944	-98.181610785359	1
-34.2733943218445	3.58296374983328	1
82.875357241219	98.6898841602224	1
7.49623318236641	-90.2620670190308	1
-12.2389858648766	-56.2261098657203	1
99.4216646686471	57.3120492086852	1
41.1782272335453	-67.4337827298797	1
73.3471049782733	72.5063889454765	1
99.4313888278608	-51.4787779721885	1
48.0013938537637	-8.4229100616576	1
21.4682437300878	-61.8552249498348	1
-51.8915609876941	-92.4458868735985	1
-89.4767655214065	89.4768325368991	1
73.7560438705084	-24.3465623410958	1
-60.6830877363782	0.778163136396188	1
-45.0669737383528	9.63607389826385	1
2.44741384911873	25.1184083407285	1
-87.9162700850611	-28.4624281846812	1
56.9957206849675	-41.3799223911508	1
6.49387173840508	-39.4871960056667	1
-82.0689101519163	33.683479364673	1
-61.2653751424081	-18.7520206774402	1
-87.0505438916376	-3.88776854611579	1
-39.3842285574991	-13.07136258769	1
-99.9162891162761	-48.2847382722123	1
39.4489681399632	24.0267484465343	1
3.06320059759531	-36.3285040098428	1
-1.41408012186774	-47.1363089143329	1
11.1391364389852	-70.4792881255395	1
66.2315871552312	1.21214941696573	1
-29.0909708673848	1.86286393831993	1
-21.4477384922234	49.8471650087583	1
-9.99563866925941	-19.9589472403838	1
-17.6986938061446	36.7135575460746	1
9.43905806047356	-96.5108179610568	1
73.318363417559	91.747460828359	1
67.6557583846951	-96.3539445106952	1
-2.66124929573495	9.66648268354187	1
62.0143481982921	-52.0298234884578	1
-75.8895936140526	50.1397221429247	1
43.8499892885815	-6.31441829221311	1
-72.8948083563675	-61.9670054746409	1
-25.6432764070161	87.5394407340007	1
-89.9187490286285	54.4013053064074	1
94.683526725095	-61.1967365777042	1
55.422399013302	46.3532833370548	1
-9.23510943157331	-55.8917775146682	1
-99.8885104825282	79.0136301371772	1
80.8454221292402	78.1875330294174	1
69.215256540979	-37.4469662648369	1
28.2571883929022	-22.1733317954404	1
20.2094835852237	70.8899506813189	1
84.6904171706778	-90.9869693055985	1
44.9501497195338	-93.0572338128876	1
40.4358652919855	73.0713619577559	1
-54.4751748578219	-83.331567986738	1
-69.8280621038632	-75.6349025893661	1
-20.8872236314643	38.2674646004894	1
76.959129197629	71.2942172850144	1
-79.3066152072433	59.2651988224879	1
-19.1334868882754	-49.1491361406911	1
-59.4717512545605	62.2254082032657	1
20.2402488845312	61.0503792988798	1
27.4118891850171	35.7900565221617	1
-71.1129894520784	-43.730736776679	1
79.5552273695005	-76.8902024645745	1
-92.9317929660945	79.645935397795	1
-12.0352819939944	-4.83753102742935	1
75.4455544498219	-96.1978652601183	1
-4.01679242057472	14.0806646157	1
13.3432739097095	-18.5876726747377	1
84.0911161829077	-20.0525114891015	1
7.68526859960745	-41.5549644635303	1
-48.6940864542856	81.873513222196	1
42.9775660762436	-23.3257565870059	1
-67.9486467720444	-57.8753090002496	1
62.3516899447216	31.7933792199277	1
71.4438923307571	-99.8956029171797	1
63.2345474194283	54.9670275648803	1
58.444778446434	96.9574381254713	1
26.8809723917386	-46.7726731964689	1
73.1220371131319	-91.5734201610961	1
24.9588440274415	-16.9956113390195	1
-96.2814408981784	76.8750163910805	1
16.9419860447542	-68.4996292181232	1
-50.6799662999173	-7.48774964375023	1
-80.3208759709659	-92.9967264305541	1
1.8778217289363	97.2087425457867	1
95.7101527662777	33.4496586374893	1
-53.1522773215002	-86.1190557628696	1
-64.8189138945549	63.881533138063	1
20.1888639773143	-2.05250355570779	1
58.9557475688585	31.4374047123528	1
-75.3673413837162	39.4933134285845	1
-8.92644386324169	-40.4531964674464	1
9.93406746915169	-66.1856103068321	1
46.7329666703519	-43.9960452751279	1
-6.65683220017976	80.4472349865466	1
81.491767470794	4.04946958583309	1
-38.1277585100697	-38.5076951114145	1
75.9291549282508	86.3751690480775	1
75.1767476828379	-17.0505334189578	1
-36.6175946751103	65.5389270853064	1
-0.772053919233869	72.1573269502293	1
32.2717117224879	98.2833195144638	1
34.5205542943758	12.4154012031976	1
-75.5095726985876	46.3142134645597	1
-73.3932092381773	-48.7937699896586	1
40.9353389439271	83.2716966446976	1
99.6426603024723	54.3156463343089	1
-98.7381586050907	-34.3859252837678	1
32.4010596953397	-93.5772201882654	1
-10.8816634393486	64.2216801475652	1
56.8251690689755	30.4596830846784	1
-67.886635006754	98.8942039819947	1
31.4610097131077	-17.9781047053066	1
6.88482335982444	45.4973587866801	1
-61.6089780609121	60.958861826858	1
-46.9151404906794	7.24124105352952	1
-76.7020016908427	-47.5133550978868	1
82.2334917417434	88.56793715756	1
-79.0904192827504	66.9348165202696	1
81.7602166653685	68.2071107165947	1
54.4431437013573	1.72350023826178	1
97.1985144711437	93.7932486270803	1
-49.6240467170429	-30.6056822502837	1
65.1491916736802	88.3801335167408	1
15.2303630519461	-98.0390356988013	1
62.6343581118905	26.3249166400215	1
36.9984803003319	-33.3310528828219	1
-56.0630185482103	71.7954010244995	1
64.7855177744986	79.5537258593548	1
-29.2785760372218	31.7096818442271	1
-44.437643450291	-18.8399254363689	1
28.4920124145607	99.994066041512	1
70.448434832773	41.2090456078554	1
